LMIcaseid,URL,Casetitle,Civilaction,Venue,YearFiled,Filingdate,Declaratoryjudgment,NPECode,Patents,# Of Patents,PrimaryPatent,IPC Url ,IPC,PrimaryClass,First4level,Filingdate1,B4,B3,B2,B1,Q0,A1,A2,A3,A4,Casetitle1,Casetitle2,y,tag,dup,,,,,,,
No Patents Available (On Lex Machina),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2000052276,http://law.lexmachina.com/cases/2000052276,"Belfer Cosmetics, LLC v. Radney Day Spa, LP et al",4:13-cv-02574,S.D.Tex.,2013,  9/3/2013,0,1,"7566464, 8025907",2,7566464,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7566464,A01N 65/00 (20060101); A61K 31/74 (20060101); A61K 36/25 (20060101),A01N 65/00,A01N 65,9/3/2013,,,,,,,,,,"Belfer Cosmetics, LLC","Radney Day Spa, LP et al",85,0,2,,,,,,,
2000052838,http://law.lexmachina.com/cases/2000052838,"Harcol Research, LLC v. Black Market Distribution, LLC",2:13-cv-00711,E.D.Tex.,2013, 9/16/2013,0,1,5817364,1,5817364,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5817364,A23L 2/39 (20060101); A23L 2/385 (20060101); A23L 2/52 (20060101); A23L 2/68 (20060101); A61K 31/185 (20060101); A61K 31/19 (20060101); A23L 002/00 (); A23L 002/39 (),A23L 2/39,A23L 2,9/16/2013,,,,,,,,,,"Harcol Research, LLC","Black Market Distribution, LLC",347,1,1,,,,,,,
2000052919,http://law.lexmachina.com/cases/2000052919,Harcol Research LLC v Magnum Nutraceuticals Inc,2:13-cv-00720,E.D.Tex.,2013, 9/16/2013,0,1,5817364,1,5817364,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5817364,A23L 2/39 (20060101); A23L 2/385 (20060101); A23L 2/52 (20060101); A23L 2/68 (20060101); A61K 31/185 (20060101); A61K 31/19 (20060101); A23L 002/00 (); A23L 002/39 (),A23L 2/39,A23L 2,9/16/2013,,,,,,,,,,Harcol Research LLC v Magnum Nutraceuticals Inc,,345,1,0,,,,,,,
2000052934,http://law.lexmachina.com/cases/2000052934,Harcol Research LLC v Nutrex Research Inc,2:13-cv-00725,E.D.Tex.,2013, 9/16/2013,0,1,5817364,1,5817364,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5817364,A23L 2/39 (20060101); A23L 2/385 (20060101); A23L 2/52 (20060101); A23L 2/68 (20060101); A61K 31/185 (20060101); A61K 31/19 (20060101); A23L 002/00 (); A23L 002/39 (),A23L 2/39,A23L 2,9/16/2013,,,,,,,,,,Harcol Research LLC v Nutrex Research Inc,,346,1,0,,,,,,,
2000052944,http://law.lexmachina.com/cases/2000052944,"Harcol Research, LLC v. SAN Nutrition Corp.",2:13-cv-00727,E.D.Tex.,2013, 9/16/2013,0,1,5817364,1,5817364,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5817364,A23L 2/39 (20060101); A23L 2/385 (20060101); A23L 2/52 (20060101); A23L 2/68 (20060101); A61K 31/185 (20060101); A61K 31/19 (20060101); A23L 002/00 (); A23L 002/39 (),A23L 2/39,A23L 2,9/16/2013,,,,,,,,,,"Harcol Research, LLC",SAN Nutrition Corp.,347,0,2,,,,,,,
2000052953,http://law.lexmachina.com/cases/2000052953,"The Tawnsaura Group, LLC v. OSN Labs, LLC",2:13-cv-06645,C.D.Cal.,2013, 9/11/2013,0,1,5874471,1,5874471,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5874471,A61K 33/06 (20060101); A61K 33/12 (20060101); A61K 31/185 (20060101); A61K 31/198 (20060101); A61K 031/195 (),A61K 33/06,A61K 33,9/11/2013,,,,,,,,,,"The Tawnsaura Group, LLC","OSN Labs, LLC",747,0,6,,,,,,,
2000053590,http://law.lexmachina.com/cases/2000053590,Forest Laboratories Inc. et al v. First Time US Generics LLC,1:13-cv-01642,D.Del.,2013, 10/2/2013,0,"1, 8","6602911, 7888342, 7994220",3,6602911,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6602911,A61K 31/135 (20060101); A61K 31/00 (20060101); A61K 31/165 (20060101); A61K 031/165 (),A61K 31/135,A61K 31,10/2/2013,,,,,,,,,,Forest Laboratories Inc. et al,First Time US Generics LLC,6613,0,1,,,,,,,
2000054071,http://law.lexmachina.com/cases/2000054071,TET Systems GMBH & Co. KG v. ISIS Pharmaceuticals Inc.,1:13-cv-01695,D.Del.,2013,10/14/2013,0,5,"5464758, 6914124",2,5464758,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5464758,C07K 14/005 (20060101); C07K 14/035 (20060101); C12N 15/85 (20060101); C12N 15/63 (20060101); C12N 015/09 (); C12N 005/10 (); C12N 015/11 (); C12N 015/62 (),C07K 14/005,C07K 14,10/14/2013,,,,,,,,,,TET Systems GMBH & Co. KG,ISIS Pharmaceuticals Inc.,1409,1,0,,,,,,,
2000054622,http://law.lexmachina.com/cases/2000054622,"Transglobal Product Licensing, LLC v. Travel Hammock, Inc.",2:13-cv-01979,D.Nev.,2013,10/29/2013,0,1,7657954,1,7657954,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7657954,A47G 9/00 (20060101); A42B 1/00 (20060101); A42B 1/08 (20060101),A47G 9/00,A47G 9,10/29/2013,,,,,,,,,,"Transglobal Product Licensing, LLC","Travel Hammock, Inc.",761,1,0,,,,,,,
2000055114,http://law.lexmachina.com/cases/2000055114,"Connective Licensing, LLC et al v. Mason Vitamins, Inc.",1:13-cv-24058,S.D.Fla.,2013, 11/7/2013,0,"5, 9",6645948,1,6645948,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6645948,A61L 15/16 (20060101); A61K 38/39 (20060101); A61L 15/22 (20060101); A61L 26/00 (20060101); A61K 031/700 (); A61K 038/16 (); A61K 035/32 (),A61L 15/16,A61L 15,11/7/2013,,,,,,,,,,"Connective Licensing, LLC et al","Mason Vitamins, Inc.",6718,1,0,,,,,,,
2000055358,http://law.lexmachina.com/cases/2000055358,"Petito et al v. Rexall Sundown, Inc.",1:13-cv-08074,S.D.N.Y.,2013,11/12/2013,0,"5, 9",6645948,1,6645948,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6645948,A61L 15/16 (20060101); A61K 38/39 (20060101); A61L 15/22 (20060101); A61L 26/00 (20060101); A61K 031/700 (); A61K 038/16 (); A61K 035/32 (),A61L 15/16,A61L 15,11/12/2013,,,,,,,,,,Petito et al,"Rexall Sundown, Inc.",6742,0,3,,,,,,,
2000055429,http://law.lexmachina.com/cases/2000055429,"Petito et al v. Piping Rock Health Products, LLC",1:13-cv-08039,S.D.N.Y.,2013,11/12/2013,0,"5 , 9",6645948,1,6645948,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6645948,A61L 15/16 (20060101); A61K 38/39 (20060101); A61L 15/22 (20060101); A61L 26/00 (20060101); A61K 031/700 (); A61K 038/16 (); A61K 035/32 (),A61L 15/16,A61L 15,11/12/2013,,,,,,,,,,Petito et al,"Piping Rock Health Products, LLC",6660,0,2,,,,,,,
2000055609,http://law.lexmachina.com/cases/2000055609,"Petito et al v. Physiologics, LLC",1:13-cv-08128,S.D.N.Y.,2013,11/14/2013,0,"5 , 9",6645948,1,6645948,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6645948,A61L 15/16 (20060101); A61K 38/39 (20060101); A61L 15/22 (20060101); A61L 26/00 (20060101); A61K 031/700 (); A61K 038/16 (); A61K 035/32 (),A61L 15/16,A61L 15,11/14/2013,,,,,,,,,,Petito et al,"Physiologics, LLC",6660,1,1,,,,,,,
2000055881,http://law.lexmachina.com/cases/2000055881,"Neonatal Product Group, Inc. v. Shields et al",2:13-cv-02601,D.Kan.,2013,11/25/2013,1,"5, 8, 9",6417498,1,6417498,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6417498,A47J 36/24 (20060101); A61M 5/44 (20060101); A47J 027/10 (); A47J 036/26 (); A47J 041/00 (),A47J 36/24,A47J 36,11/25/2013,,,,,,,,,,"Neonatal Product Group, Inc.",Shields et al,6709,1,0,,,,,,,
2000056396,http://law.lexmachina.com/cases/2000056396,MUSC Foundation for Research Development et al v. AstraZeneca Pharmaceuticals LP,2:13-cv-03438,D.S.C.,2013, 12/9/2013,0,"1, 6","6511800, 8507219",2,6511800,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6511800,A61K 31/7056 (20060101); A61K 31/661 (20060101); A61K 31/7042 (20060101); A61K 31/7076 (20060101); A61K 31/137 (20060101); A61K 31/00 (20060101); A61K 31/192 (20060101); A61K 31/17 (20060101); A61K 31/198 (20060101); A61K 31/145 (20060101); A61K 31/275 (20060101); A61K 31/20 (20060101); A61K 31/185 (20060101); A61K 31/175 (20060101); A61K 31/35 (20060101); A61K 31/4015 (20060101); A61K 31/40 (20060101); A61K 31/352 (20060101); A61K 31/4196 (20060101); A61K 31/366 (20060101); A61K 31/343 (20060101); A61K 31/519 (20060101); A61K 31/472 (20060101); A61K 31/522 (20060101); C12N 9/99 (20060101); C12Q 001/00 (),A61K 31/7056,A61K 31,12/9/2013,,,,,,,,,,MUSC Foundation for Research Development et al,AstraZeneca Pharmaceuticals LP,6606,1,0,,,,,,,
2000056765,http://law.lexmachina.com/cases/2000056765,Promethean Insulation Technology LLC v. Reach Barrier LLC et al,2:13-cv-01116,E.D.Tex.,2013,12/19/2013,0,1,"7935411, 8221871, 8327601, 8343614",4,7935411,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7935411,B32B 1/00 (20060101),B32B 1/00,B32B 1,12/19/2013,,,,,,,,,,Promethean Insulation Technology LLC,Reach Barrier LLC et al,610,0,5,,,,,,,
2000056821,http://law.lexmachina.com/cases/2000056821,Promethean Insulation Technology LLC v. Pregis Corporation et al,2:13-cv-01120,E.D.Tex.,2013,12/20/2013,0,1,"7935410, 8221871, 8327601, 8343614",4,7935410,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7935410,B32B 1/00 (20060101),B32B 1/00,B32B 1,12/20/2013,,,,,,,,,,Promethean Insulation Technology LLC,Pregis Corporation et al,610,1,3,,,,,,,
2000056824,http://law.lexmachina.com/cases/2000056824,Promethean Insulation Technology LLC v. TVM Building Products Inc.,2:13-cv-01124,E.D.Tex.,2013,12/20/2013,0,1,"7935410, 7935411, 8221871, 8327601, 8343614",5,7935410,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7935410,B32B 1/00 (20060101),B32B 1/00,B32B 1,12/20/2013,,,,,,,,,,Promethean Insulation Technology LLC,TVM Building Products Inc.,610,0,4,,,,,,,
2000056909,http://law.lexmachina.com/cases/2000056909,"Promethean Insulation Technology LLC v. Saving Haven, LLC d/b/a RadiantGUARD",2:13-cv-01129,E.D.Tex.,2013,12/23/2013,0,1,"7935410, 7935411, 8221871, 8327601, 8343614",5,7935410,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7935410,B32B 1/00 (20060101),B32B 1/00,B32B 1,12/23/2013,,,,,,,,,,Promethean Insulation Technology LLC,"Saving Haven, LLC d/b/a RadiantGUARD",610,0,1,,,,,,,
2000058443,http://law.lexmachina.com/cases/2000058443,"VTI, LLC v. Zoskes Sales and Services, Inc et al",1:14-cv-00018,N.D.Iowa,2014, 2/12/2014,0,1,"8550019, 8875640",2,8550019,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8550019,A01B 21/02 (20060101); A01B 59/00 (20060101); A01C 5/00 (20060101); A01C 13/00 (20060101),A01B 21/02,A01B 21,2/12/2014,,,,,,,,,,"VTI, LLC","Zoskes Sales and Services, Inc et al",806,1,0,,,,,,,
2000058615,http://law.lexmachina.com/cases/2000058615,Kardiametrics LLC v. Boston Scientific Corporation,1:14-cv-00210,D.Del.,2014, 2/18/2014,0,1,"6544276, 6986778",2,6544276,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6544276,A61B 17/12 (20060101); A61F 2/01 (20060101); A61M 25/00 (20060101); A61M 25/10 (20060101); A61M 29/02 (20060101); A61B 17/22 (20060101); A61B 017/22 (),A61B 17/12,A61B 17,2/18/2014,,,,,,,,,,Kardiametrics LLC,Boston Scientific Corporation,420,1,4,,,,,,,
2000058617,http://law.lexmachina.com/cases/2000058617,Ruehl et al v. AM General LLC,3:14-cv-00317,N.D.Ind.,2014, 2/18/2014,0,"5, 9",8484930,1,8484930,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8484930,E04B 1/00 (20060101); E04G 21/00 (20060101); E04H 12/00 (20060101); E04G 3/00 (20060101),E04B 1/00,E04B 1,2/18/2014,,,,,,,,,,Ruehl et al,AM General LLC,6747,1,0,,,,,,,
2000058629,http://law.lexmachina.com/cases/2000058629,"Intellectual Wellness LLC v. HouseOfMuscle.com, LLC",5:14-cv-10750,E.D.Mich.,2014, 2/18/2014,0,1,8084446,1,8084446,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8084446,A61K 31/56 (20060101),A61K 31/56,A61K 31,2/18/2014,,,,,,,,,,Intellectual Wellness LLC,"HouseOfMuscle.com, LLC",395,0,2,,,,,,,
2000058662,http://law.lexmachina.com/cases/2000058662,Kardiametrics LLC v. Merit Medical Systems Inc.,1:14-cv-00212,D.Del.,2014, 2/18/2014,0,1,"6135991, 6454741",2,6135991,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6135991,A61B 17/22 (20060101); A61M 29/02 (20060101); A61B 18/20 (20060101); A61B 18/24 (20060101); A61M 031/00 (),A61B 17/22,A61B 17,2/18/2014,,,,,,,,,,Kardiametrics LLC,Merit Medical Systems Inc.,420,0,1,,,,,,,
2000058847,http://law.lexmachina.com/cases/2000058847,Effective Exploration LLC v. Petro-Hunt LLC,1:14-cv-00226,D.Del.,2014, 2/21/2014,0,1,6598686,1,6598686,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6598686,E21F 7/00 (20060101); E21B 7/04 (20060101); E21B 43/30 (20060101); E21B 43/00 (20060101); E21B 47/00 (20060101); E21B 47/09 (20060101); E21B 043/00 (),E21F 7/00,E21F 7,2/21/2014,,,,,,,,,,Effective Exploration LLC,Petro-Hunt LLC,263,1,0,,,,,,,
2000059366,http://law.lexmachina.com/cases/2000059366,DE Partners Golden Rule LLC v. Ace Surgical Supply Co. Inc.,1:14-cv-00305,D.Del.,2014,  3/6/2014,0,1,5468149,1,5468149,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5468149,A61C 8/00 (20060101); A61C 008/00 (),A61C 8/00,A61C 8,3/6/2014,,,,,,,,,,DE Partners Golden Rule LLC,Ace Surgical Supply Co. Inc.,205,1,2,,,,,,,
2000059367,http://law.lexmachina.com/cases/2000059367,DE Partners Golden Rule LLC v. Blue Sky Bio LLC,1:14-cv-00295,D.Del.,2014,  3/6/2014,0,1,5468149,1,5468149,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5468149,A61C 8/00 (20060101); A61C 008/00 (),A61C 8/00,A61C 8,3/6/2014,,,,,,,,,,DE Partners Golden Rule LLC,Blue Sky Bio LLC,205,0,1,,,,,,,
2000059973,http://law.lexmachina.com/cases/2000059973,"CBB Asset Managment, LLC et al v. Docking Master, LLC et al",1:14-cv-21026,S.D.Fla.,2014, 3/20/2014,0,"1, 9","6655309, 6865997, 7104212",3,6655309,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6655309,B63H 25/46 (20060101); B63H 21/22 (20060101); B63H 21/00 (20060101); B63H 25/00 (20060101); B63H 025/46 (),B63H 25/46,B63H 25,3/20/2014,,,,,,,,,,"CBB Asset Managment, LLC et al","Docking Master, LLC et al",6638,1,0,,,,,,,
2000060779,http://law.lexmachina.com/cases/2000060779,Inventor Holdings LLC v. Bed Bath & Beyond Inc.,1:14-cv-00448,D.Del.,2014,  4/8/2014,0,5,"5862582, 6381582",2,5862582,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5862582,B21D 22/28 (20060101); B21D 22/20 (20060101); B22D 11/06 (20060101); B21D 37/16 (20060101); B21D 37/00 (20060101); B21B 001/46 (),B21D 22/28,B21D 22,4/8/2014,,,,,,,,,,Inventor Holdings LLC,Bed Bath & Beyond Inc.,1154,1,2,,,,,,,
2000060833,http://law.lexmachina.com/cases/2000060833,"Medisyn Technologies LLC v. Allscripts Healthcare Solutions Inc., et al.",1:14-cv-00454,D.Del.,2014,  4/9/2014,0,1,7464043,1,7464043,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7464043,A61B 5/00 (20060101),A61B 5/00,A61B 5,4/9/2014,,,,,,,,,,Medisyn Technologies LLC,"Allscripts Healthcare Solutions Inc., et al.",479,1,0,,,,,,,
2000061355,http://law.lexmachina.com/cases/2000061355,Joao Control & Monitoring Systems LLC v. Nissan North America Inc.,1:14-cv-00523,D.Del.,2014, 4/23/2014,0,5,"5917405, 6542076, 6549130, 7397363",4,5917405,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5917405,B60R 25/10 (20060101); B60R 25/04 (20060101); B60R 025/10 (),B60R 25/10,B60R 25,4/23/2014,,,,,,,,,,Joao Control & Monitoring Systems LLC,Nissan North America Inc.,1169,0,1,,,,,,,
2000063031,http://law.lexmachina.com/cases/2000063031,"Mako Surgical Corp. et al v. Blue Belt Technologies, Inc.",0:14-cv-61263,S.D.Fla.,2014, 5/30/2014,0,"5, 8","6205411, 6757582, 7346417",3,6205411,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6205411,A61F 2/46 (20060101); A61B 17/14 (20060101); A61B 17/15 (20060101); A61F 2/38 (20060101); A61F 2/36 (20060101); A61B 5/06 (20060101); A61B 5/107 (20060101); A61F 2/34 (20060101); A61F 2/40 (20060101); A61F 2/42 (20060101); A61B 17/00 (20060101); A61B 19/00 (20060101); A61F 2/30 (20060101); A61F 2/32 (20060101); A61F 002/32 (); A61F 002/34 (); A61F 002/36 (,A61F 2/46,A61F 2,5/30/2014,,,,,,,,,,Mako Surgical Corp. et al,"Blue Belt Technologies, Inc.",6687,1,0,,,,,,,
2000063786,http://law.lexmachina.com/cases/2000063786,Medicine Store Pharmacy Inc v. AfGin Pharma LLC,3:14-cv-02255,N.D.Tex.,2014, 6/20/2014,1,5,8329734,1,8329734,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8329734,A61K 31/41 (20060101); A61K 31/255 (20060101); A61L 15/16 (20060101),A61K 31/41,A61K 31,6/20/2014,,,,,,,,,,Medicine Store Pharmacy Inc,AfGin Pharma LLC,1229,1,0,,,,,,,
2000064083,http://law.lexmachina.com/cases/2000064083,"CeraMedic, LLC v. Biomet Inc",3:14-cv-01689,N.D.Ind.,2014, 6/27/2014,0,1,6066584,1,6066584,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6066584,A61L 27/00 (20060101); A61K 6/06 (20060101); A61L 27/10 (20060101); A61K 6/02 (20060101); C04B 35/111 (20060101); A61F 2/00 (20060101); C04B 035/10 (),A61L 27/00,A61L 27,6/27/2014,,,,,,,,,,"CeraMedic, LLC",Biomet Inc,136,1,1,,,,,,,
2000064084,http://law.lexmachina.com/cases/2000064084,"CeraMedic, LLC v. Zimmer Holdings Inc et al",3:14-cv-01688,N.D.Ind.,2014, 6/27/2014,0,1,6066584,1,6066584,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6066584,A61L 27/00 (20060101); A61K 6/06 (20060101); A61L 27/10 (20060101); A61K 6/02 (20060101); C04B 35/111 (20060101); A61F 2/00 (20060101); C04B 035/10 (),A61L 27/00,A61L 27,6/27/2014,,,,,,,,,,"CeraMedic, LLC",Zimmer Holdings Inc et al,136,0,2,,,,,,,
2000064658,http://law.lexmachina.com/cases/2000064658,"SOP SERVICES, INC. et al v. AMERICAN ARCHERY, LLC",3:14-cv-00097,S.D.Ind.,2014, 7/14/2014,0,"1, 8","6978775, RE38096",2,6978775,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6978775,F41B 005/22 (),F41B 005/22,F41B 5,7/14/2014,,,,,,,,,,"SOP SERVICES, INC. et al","AMERICAN ARCHERY, LLC",6630,0,4,,,,,,,
2000065014,http://law.lexmachina.com/cases/2000065014,Adaptive Headlamp Technologies Inc. v. BMW of North America LLC,1:14-cv-00962,D.Del.,2014, 7/21/2014,0,1,7241034,1,7241034,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7241034,B60Q 1/00 (20060101); B60R 22/00 (20060101),B60Q 1/00,B60Q 1,7/21/2014,,,,,,,,,,Adaptive Headlamp Technologies Inc.,BMW of North America LLC,19,1,2,,,,,,,
2000065023,http://law.lexmachina.com/cases/2000065023,Auto and Marine Technology Acquisition LLC v. Marine Acquisition Corp.,2:14-cv-02366,D.Kan.,2014, 7/22/2014,0,1,5228405,1,5228405,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5228405,B63H 25/06 (20060101); B63H 25/30 (20060101); B63H 025/22 (),B63H 25/06,B63H 25,7/22/2014,,,,,,,,,,Auto and Marine Technology Acquisition LLC,Marine Acquisition Corp.,69,1,0,,,,,,,
2000065038,http://law.lexmachina.com/cases/2000065038,W.G. Holdings LLC et al v. Optec USA Inc et al,8:14-cv-01142,C.D.Cal.,2014, 7/21/2014,0,"1, 8","7141031, 7674234",2,7141031,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7141031,A61F 5/00 (20060101),A61F 5/00,A61F 5,7/21/2014,,,,,,,,,,W.G. Holdings LLC et al,Optec USA Inc et al,6634,1,0,,,,,,,
2000065599,http://law.lexmachina.com/cases/2000065599,"Multiplayer Network Innovations, LLC v. ASUSTek Computer, Inc. et al",2:14-cv-00828,E.D.Tex.,2014,  8/5/2014,0,1,5618045,1,5618045,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5618045,A63F 13/12 (20060101); A63F 3/08 (20060101); A63F 009/24 (),A63F 13/12,A63F 13,8/5/2014,,,,,,,,,,"Multiplayer Network Innovations, LLC","ASUSTek Computer, Inc. et al",514,1,2,,,,,,,
2000065601,http://law.lexmachina.com/cases/2000065601,"Multiplayer Network Innovations, LLC v. Google Inc.",2:14-cv-00831,E.D.Tex.,2014,  8/5/2014,0,1,5618045,1,5618045,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5618045,A63F 13/12 (20060101); A63F 3/08 (20060101); A63F 009/24 (),A63F 13/12,A63F 13,8/5/2014,,,,,,,,,,"Multiplayer Network Innovations, LLC",Google Inc.,514,0,1,,,,,,,
2000065660,http://law.lexmachina.com/cases/2000065660,"Multiplayer Network Innovations, LLC v. Nintendo of America, Inc. et al",2:14-cv-00837,E.D.Tex.,2014,  8/6/2014,0,1,5618045,1,5618045,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5618045,A63F 13/12 (20060101); A63F 3/08 (20060101); A63F 009/24 (),A63F 13/12,A63F 13,8/6/2014,,,,,,,,,,"Multiplayer Network Innovations, LLC","Nintendo of America, Inc. et al",514,0,3,,,,,,,
2000066415,http://law.lexmachina.com/cases/2000066415,"Effective Exploration, LLC v. Classic Operating Co., LLC",2:14-cv-00869,E.D.Tex.,2014, 8/28/2014,0,1,8813840,1,8813840,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8813840,E21B 43/00 (20060101),E21B 43/00,E21B 43,8/28/2014,,,,,,,,,,"Effective Exploration, LLC","Classic Operating Co., LLC",264,1,0,,,,,,,
2000066451,http://law.lexmachina.com/cases/2000066451,"ROXANE LABORATORIES, INC. v. ZYDUS PHARMACEUTICALS USA, INC.",2:14-cv-05423,D.N.J.,2014, 8/28/2014,0,1,8563032,1,8563032,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=8563032,A61K 9/48 (20060101); A01N 37/00 (20060101),A61K 9/48,A61K 9,8/28/2014,,,,,,,,,,"ROXANE LABORATORIES, INC.","ZYDUS PHARMACEUTICALS USA, INC.",650,1,0,,,,,,,
2000066681,http://law.lexmachina.com/cases/2000066681,"Satellite Cooling, LLC v. Hill Phoenix, Inc.",1:14-cv-06869,N.D.Ill.,2014,  9/5/2014,0,1,5921096,1,5921096,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=5921096,F25D 17/02 (20060101); F25D 17/00 (20060101); F25D 15/00 (20060101); F25D 017/02 (),F25D 17/02,F25D 17,9/5/2014,,,,,,,,,,"Satellite Cooling, LLC","Hill Phoenix, Inc.",659,1,0,,,,,,,
2000066740,http://law.lexmachina.com/cases/2000066740,"Belfer Cosmetics, LLC. v. The Neiman Marcus Group, LLC et al",4:14-cv-02578,S.D.Tex.,2014,  9/8/2014,0,5,"7566464, 8025907",2,7566464,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=7566464,A01N 65/00 (20060101); A61K 31/74 (20060101); A61K 36/25 (20060101),A01N 65/00,A01N 65,9/8/2014,,,,,,,,,,"Belfer Cosmetics, LLC.","The Neiman Marcus Group, LLC et al",973,1,0,,,,,,,
2000066897,http://law.lexmachina.com/cases/2000066897,Blackbird Tech LLC v. Motivation Design LLC,1:14-cv-01159,D.Del.,2014, 9/10/2014,0,1,6425349,1,6425349,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6425349,A01K 1/02 (20060101); A01K 001/00 (),A01K 1/02,A01K 1,9/10/2014,,,,,,,,,,Blackbird Tech LLC,Motivation Design LLC,93,0,3,,,,,,,
2000066902,http://law.lexmachina.com/cases/2000066902,Blackbird Tech LLC v. Unbeatablesale.com Inc.,1:14-cv-01168,D.Del.,2014, 9/10/2014,0,1,6425349,1,6425349,http://patft.uspto.gov/netacgi/nph-Parser?patentnumber=6425349,A01K 1/02 (20060101); A01K 001/00 (),A01K 1/02,A01K 1,9/10/2014,,,,,,,,,,Blackbird Tech LLC,Unbeatablesale.com Inc.,93,0,5,,,,,,,
